"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"821","0.37",0,5.086,1.43
"822","0.6",0,5.183,1.915
"823","0.75",1,5.298,2.49
"824","0.84",1,5.491,3.455
"825","0.9",1,5.639,4.195
"826","0.94",1,5.707,4.535
"827","0.96",1,5.804,5.02
"828","0.97",1,5.924,5.62
"829","0.98",1,5.904,5.52
"830","0.99",1,5.93,5.65
"831","0.37",1,5.089,1.445
"832","0.6",1,5.19,1.95
"833","0.75",1,5.328,2.64
"834","0.84",1,5.519,3.595
"835","0.9",1,5.626,4.13
"836","0.94",1,5.75,4.75
"837","0.96",1,5.846,5.23
"838","0.97",1,5.905,5.525
"839","0.98",1,5.903,5.515
"840","0.99",1,5.946,5.73
"841","0.37",1,5.094,1.47
"842","0.6",1,5.199,1.995
"843","0.75",1,5.34,2.7
"844","0.84",1,5.484,3.42
"845","0.9",1,5.618,4.09
"846","0.94",1,5.702,4.51
"847","0.96",1,5.841,5.205
"848","0.97",1,5.86,5.3
"849","0.98",1,5.908,5.54
"850","0.99",1,5.949,5.745
"851","0.37",1,5.084,1.42
"852","0.6",1,5.238,2.19
"853","0.75",1,5.35,2.75
"854","0.84",1,5.486,3.43
"855","0.9",1,5.644,4.22
"856","0.94",1,5.779,4.895
"857","0.96",1,5.834,5.17
"858","0.97",1,5.873,5.365
"859","0.98",1,5.938,5.69
"860","0.99",1,5.963,5.815
"861","0.37",0,5.084,1.42
"862","0.6",1,5.191,1.955
"863","0.75",1,5.319,2.595
"864","0.84",1,5.487,3.435
"865","0.9",1,5.589,3.945
"866","0.94",1,5.691,4.455
"867","0.96",1,5.851,5.255
"868","0.97",1,5.902,5.51
"869","0.98",1,5.936,5.68
"870","0.99",1,5.953,5.765
"871","0.37",0,5.071,1.355
"872","0.6",1,5.205,2.025
"873","0.75",1,5.297,2.485
"874","0.84",1,5.504,3.52
"875","0.9",1,5.654,4.27
"876","0.94",1,5.747,4.735
"877","0.96",1,5.835,5.175
"878","0.97",1,5.928,5.64
"879","0.98",1,5.925,5.625
"880","0.99",1,5.957,5.785
"881","0.37",0,5.083,1.415
"882","0.6",1,5.199,1.995
"883","0.75",1,5.362,2.81
"884","0.84",1,5.468,3.34
"885","0.9",1,5.616,4.08
"886","0.94",1,5.736,4.68
"887","0.96",1,5.795,4.975
"888","0.97",1,5.859,5.295
"889","0.98",1,5.926,5.63
"890","0.99",1,5.962,5.81
"891","0.37",0,5.099,1.495
"892","0.6",1,5.209,2.045
"893","0.75",1,5.343,2.715
"894","0.84",1,5.485,3.425
"895","0.9",1,5.628,4.14
"896","0.94",1,5.712,4.56
"897","0.96",1,5.837,5.185
"898","0.97",1,5.871,5.355
"899","0.98",1,5.906,5.53
"900","0.99",1,5.94,5.7
"901","0.37",1,5.099,1.495
"902","0.6",1,5.217,2.085
"903","0.75",1,5.367,2.835
"904","0.84",1,5.497,3.485
"905","0.9",1,5.616,4.08
"906","0.94",1,5.707,4.535
"907","0.96",1,5.806,5.03
"908","0.97",1,5.907,5.535
"909","0.98",1,5.927,5.635
"910","0.99",1,5.955,5.775
"911","0.37",0,5.105,1.525
"912","0.6",1,5.204,2.02
"913","0.75",1,5.337,2.685
"914","0.84",1,5.498,3.49
"915","0.9",1,5.667,4.335
"916","0.94",1,5.724,4.62
"917","0.96",1,5.809,5.045
"918","0.97",1,5.885,5.425
"919","0.98",1,5.908,5.54
"920","0.99",1,5.948,5.74
"921","0.37",0,5.075,1.375
"922","0.6",0,5.205,2.025
"923","0.75",1,5.383,2.915
"924","0.84",1,5.497,3.485
"925","0.9",1,5.626,4.13
"926","0.94",1,5.727,4.635
"927","0.96",1,5.784,4.92
"928","0.97",1,5.916,5.58
"929","0.98",1,5.942,5.71
"930","0.99",1,5.945,5.725
"931","0.37",0,5.084,1.42
"932","0.6",1,5.215,2.075
"933","0.75",1,5.339,2.695
"934","0.84",1,5.497,3.485
"935","0.9",1,5.644,4.22
"936","0.94",1,5.759,4.795
"937","0.96",1,5.806,5.03
"938","0.97",1,5.879,5.395
"939","0.98",1,5.952,5.76
"940","0.99",1,5.952,5.76
"941","0.37",1,5.086,1.43
"942","0.6",1,5.194,1.97
"943","0.75",1,5.336,2.68
"944","0.84",1,5.508,3.54
"945","0.9",1,5.622,4.11
"946","0.94",1,5.715,4.575
"947","0.96",1,5.842,5.21
"948","0.97",1,5.895,5.475
"949","0.98",1,5.909,5.545
"950","0.99",1,5.972,5.86
"951","0.37",0,5.098,1.49
"952","0.6",0,5.21,2.05
"953","0.75",1,5.313,2.565
"954","0.84",1,5.453,3.265
"955","0.9",1,5.624,4.12
"956","0.94",1,5.75,4.75
"957","0.96",1,5.828,5.14
"958","0.97",1,5.898,5.49
"959","0.98",1,5.923,5.615
"960","0.99",1,5.962,5.81
"961","0.37",0,5.095,1.475
"962","0.6",1,5.209,2.045
"963","0.75",1,5.328,2.64
"964","0.84",1,5.44,3.2
"965","0.9",1,5.595,3.975
"966","0.94",1,5.689,4.445
"967","0.96",1,5.838,5.19
"968","0.97",1,5.905,5.525
"969","0.98",1,5.919,5.595
"970","0.99",1,5.964,5.82
"971","0.37",0,5.089,1.445
"972","0.6",0,5.196,1.98
"973","0.75",1,5.392,2.96
"974","0.84",1,5.478,3.39
"975","0.9",1,5.601,4.005
"976","0.94",1,5.697,4.485
"977","0.96",1,5.795,4.975
"978","0.97",1,5.879,5.395
"979","0.98",1,5.926,5.63
"980","0.99",1,5.954,5.77
"981","0.37",0,5.094,1.47
"982","0.6",0,5.182,1.91
"983","0.75",0,5.332,2.66
"984","0.84",1,5.457,3.285
"985","0.9",1,5.627,4.135
"986","0.94",1,5.757,4.785
"987","0.96",1,5.827,5.135
"988","0.97",1,5.891,5.455
"989","0.98",1,5.936,5.68
"990","0.99",1,5.933,5.665
"991","0.37",1,5.084,1.42
"992","0.6",1,5.216,2.08
"993","0.75",1,5.323,2.615
"994","0.84",1,5.467,3.335
"995","0.9",1,5.663,4.315
"996","0.94",1,5.778,4.89
"997","0.96",1,5.808,5.04
"998","0.97",1,5.886,5.43
"999","0.98",1,5.934,5.67
"1000","0.99",1,5.952,5.76
