"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"212","0.6",2,4.359,1.8975
"213","0.75",2,4.683,2.7075
"214","0.84",2,4.944,3.36
"215","0.9",2,5.273,4.1825
"216","0.94",2,5.468,4.67
"217","0.96",2,5.688,5.22
"218","0.97",2,5.75,5.375
"219","0.98",2,5.837,5.5925
"220","0.99",2,5.902,5.755
"221","0.37",1,4.168,1.42
"222","0.6",2,4.38,1.95
"223","0.75",2,4.638,2.595
"224","0.84",2,4.999,3.4975
"225","0.9",2,5.186,3.965
"226","0.94",2,5.47,4.675
"227","0.96",2,5.666,5.165
"228","0.97",2,5.749,5.3725
"229","0.98",2,5.876,5.69
"230","0.99",2,5.878,5.695
"231","0.37",2,4.187,1.4675
"232","0.6",2,4.384,1.96
"233","0.75",2,4.625,2.5625
"234","0.84",2,4.982,3.455
"235","0.9",2,5.237,4.0925
"236","0.94",2,5.5,4.75
"237","0.96",2,5.639,5.0975
"238","0.97",2,5.795,5.4875
"239","0.98",2,5.842,5.605
"240","0.99",2,5.879,5.6975
"241","0.37",2,4.173,1.4325
"242","0.6",2,4.402,2.005
"243","0.75",2,4.665,2.6625
"244","0.84",2,4.944,3.36
"245","0.9",2,5.185,3.9625
"246","0.94",2,5.45,4.625
"247","0.96",2,5.686,5.215
"248","0.97",2,5.797,5.4925
"249","0.98",2,5.862,5.655
"250","0.99",2,5.888,5.72
"251","0.37",2,4.2,1.5
"252","0.6",2,4.4,2
"253","0.75",2,4.646,2.615
"254","0.84",2,4.976,3.44
"255","0.9",2,5.203,4.0075
"256","0.94",2,5.488,4.72
"257","0.96",2,5.664,5.16
"258","0.97",2,5.776,5.44
"259","0.98",2,5.862,5.655
"260","0.99",2,5.904,5.76
"261","0.37",2,4.183,1.4575
"262","0.6",2,4.404,2.01
"263","0.75",2,4.673,2.6825
"264","0.84",2,4.932,3.33
"265","0.9",2,5.275,4.1875
"266","0.94",2,5.524,4.81
"267","0.96",2,5.645,5.1125
"268","0.97",2,5.771,5.4275
"269","0.98",2,5.821,5.5525
"270","0.99",2,5.901,5.7525
"271","0.37",2,4.188,1.47
"272","0.6",2,4.39,1.975
"273","0.75",2,4.682,2.705
"274","0.84",2,4.904,3.26
"275","0.9",2,5.216,4.04
"276","0.94",2,5.564,4.91
"277","0.96",2,5.655,5.1375
"278","0.97",2,5.785,5.4625
"279","0.98",2,5.832,5.58
"280","0.99",2,5.91,5.775
"281","0.37",2,4.203,1.5075
"282","0.6",2,4.431,2.0775
"283","0.75",2,4.678,2.695
"284","0.84",2,4.948,3.37
"285","0.9",2,5.28,4.2
"286","0.94",2,5.498,4.745
"287","0.96",2,5.665,5.1625
"288","0.97",2,5.74,5.35
"289","0.98",2,5.869,5.6725
"290","0.99",2,5.916,5.79
"291","0.37",2,4.167,1.4175
"292","0.6",2,4.422,2.055
"293","0.75",2,4.703,2.7575
"294","0.84",2,4.947,3.3675
"295","0.9",2,5.294,4.235
"296","0.94",2,5.487,4.7175
"297","0.96",2,5.668,5.17
"298","0.97",2,5.754,5.385
"299","0.98",2,5.886,5.715
"300","0.99",2,5.899,5.7475
"301","0.37",2,4.174,1.435
"302","0.6",2,4.42,2.05
"303","0.75",2,4.703,2.7575
"304","0.84",2,5.02,3.55
"305","0.9",2,5.257,4.1425
"306","0.94",2,5.463,4.6575
"307","0.96",2,5.649,5.1225
"308","0.97",2,5.838,5.595
"309","0.98",2,5.852,5.63
"310","0.99",2,5.921,5.8025
"311","0.37",1,4.163,1.4075
"312","0.6",2,4.393,1.9825
"313","0.75",2,4.695,2.7375
"314","0.84",2,4.964,3.41
"315","0.9",2,5.314,4.285
"316","0.94",2,5.465,4.6625
"317","0.96",2,5.562,4.905
"318","0.97",2,5.764,5.41
"319","0.98",2,5.834,5.585
"320","0.99",2,5.916,5.79
"321","0.37",2,4.195,1.4875
"322","0.6",2,4.436,2.09
"323","0.75",2,4.688,2.72
"324","0.84",2,4.952,3.38
"325","0.9",2,5.239,4.0975
"326","0.94",2,5.469,4.6725
"327","0.96",2,5.673,5.1825
"328","0.97",2,5.784,5.46
"329","0.98",2,5.812,5.53
"330","0.99",2,5.905,5.7625
"331","0.37",2,4.166,1.415
"332","0.6",2,4.384,1.96
"333","0.75",2,4.658,2.645
"334","0.84",2,4.948,3.37
"335","0.9",2,5.266,4.165
"336","0.94",2,5.512,4.78
"337","0.96",2,5.681,5.2025
"338","0.97",2,5.793,5.4825
"339","0.98",2,5.837,5.5925
"340","0.99",2,5.914,5.785
"341","0.37",2,4.159,1.3975
"342","0.6",2,4.385,1.9625
"343","0.75",2,4.667,2.6675
"344","0.84",2,4.998,3.495
"345","0.9",2,5.247,4.1175
"346","0.94",2,5.441,4.6025
"347","0.96",2,5.623,5.0575
"348","0.97",2,5.837,5.5925
"349","0.98",2,5.847,5.6175
"350","0.99",2,5.891,5.7275
"351","0.37",2,4.196,1.49
"352","0.6",2,4.402,2.005
"353","0.75",2,4.64,2.6
"354","0.84",2,4.883,3.2075
"355","0.9",2,5.288,4.22
"356","0.94",2,5.529,4.8225
"357","0.96",2,5.635,5.0875
"358","0.97",2,5.721,5.3025
"359","0.98",2,5.837,5.5925
"360","0.99",2,5.892,5.73
"361","0.37",2,4.173,1.4325
"362","0.6",2,4.44,2.1
"363","0.75",2,4.684,2.71
"364","0.84",2,4.997,3.4925
"365","0.9",2,5.264,4.16
"366","0.94",2,5.567,4.9175
"367","0.96",2,5.667,5.1675
"368","0.97",2,5.735,5.3375
"369","0.98",2,5.863,5.6575
"370","0.99",2,5.927,5.8175
"371","0.37",2,4.178,1.445
"372","0.6",2,4.392,1.98
"373","0.75",2,4.687,2.7175
"374","0.84",2,4.922,3.305
"375","0.9",2,5.269,4.1725
"376","0.94",2,5.505,4.7625
"377","0.96",2,5.601,5.0025
"378","0.97",2,5.77,5.425
"379","0.98",2,5.864,5.66
"380","0.99",2,5.91,5.775
"381","0.37",2,4.171,1.4275
"382","0.6",2,4.394,1.985
"383","0.75",2,4.7,2.75
"384","0.84",2,4.943,3.3575
"385","0.9",2,5.278,4.195
"386","0.94",2,5.441,4.6025
"387","0.96",2,5.641,5.1025
"388","0.97",2,5.77,5.425
"389","0.98",2,5.875,5.6875
"390","0.99",2,5.898,5.745
"391","0.37",2,4.16,1.4
"392","0.6",2,4.407,2.0175
"393","0.75",2,4.663,2.6575
"394","0.84",2,4.919,3.2975
"395","0.9",2,5.208,4.02
"396","0.94",2,5.45,4.625
"397","0.96",2,5.659,5.1475
"398","0.97",2,5.747,5.3675
"399","0.98",2,5.87,5.675
"400","0.99",2,5.903,5.7575
"401","0.37",2,4.181,1.4525
"402","0.6",2,4.394,1.985
"403","0.75",2,4.668,2.67
"404","0.84",2,4.974,3.435
"405","0.9",2,5.325,4.3125
"406","0.94",2,5.51,4.775
"407","0.96",2,5.619,5.0475
"408","0.97",2,5.784,5.46
"409","0.98",2,5.85,5.625
"410","0.99",2,5.889,5.7225
"411","0.37",2,4.172,1.43
"412","0.6",2,4.453,2.1325
"413","0.75",2,4.696,2.74
"414","0.84",2,4.957,3.3925
"415","0.9",2,5.242,4.105
"416","0.94",2,5.467,4.6675
"417","0.96",2,5.627,5.0675
"418","0.97",2,5.801,5.5025
"419","0.98",2,5.867,5.6675
"420","0.99",2,5.925,5.8125
"421","0.37",2,4.168,1.42
"422","0.6",2,4.386,1.965
"423","0.75",2,4.678,2.695
"424","0.84",2,5.014,3.535
"425","0.9",2,5.274,4.185
"426","0.94",2,5.489,4.7225
"427","0.96",2,5.603,5.0075
"428","0.97",2,5.743,5.3575
"429","0.98",2,5.846,5.615
"430","0.99",2,5.894,5.735
"431","0.37",2,4.173,1.4325
"432","0.6",2,4.426,2.065
"433","0.75",2,4.67,2.675
"434","0.84",2,4.952,3.38
"435","0.9",2,5.308,4.27
"436","0.94",2,5.478,4.695
"437","0.96",2,5.664,5.16
"438","0.97",2,5.798,5.495
"439","0.98",2,5.802,5.505
"440","0.99",2,5.892,5.73
"441","0.37",2,4.194,1.485
"442","0.6",2,4.396,1.99
"443","0.75",2,4.699,2.7475
"444","0.84",2,4.922,3.305
"445","0.9",2,5.161,3.9025
"446","0.94",2,5.461,4.6525
"447","0.96",2,5.618,5.045
"448","0.97",2,5.728,5.32
"449","0.98",2,5.887,5.7175
"450","0.99",2,5.877,5.6925
"451","0.37",2,4.213,1.5325
"452","0.6",2,4.381,1.9525
"453","0.75",2,4.699,2.7475
"454","0.84",2,4.98,3.45
"455","0.9",2,5.221,4.0525
"456","0.94",2,5.522,4.805
"457","0.96",2,5.619,5.0475
"458","0.97",2,5.739,5.3475
"459","0.98",2,5.863,5.6575
"460","0.99",2,5.906,5.765
"461","0.37",1,4.182,1.455
"462","0.6",1,4.391,1.9775
"463","0.75",2,4.698,2.745
"464","0.84",2,4.915,3.2875
"465","0.9",2,5.202,4.005
"466","0.94",2,5.465,4.6625
"467","0.96",2,5.65,5.125
"468","0.97",2,5.741,5.3525
"469","0.98",2,5.849,5.6225
"470","0.99",2,5.912,5.78
"471","0.37",2,4.18,1.45
"472","0.6",2,4.414,2.035
"473","0.75",2,4.653,2.6325
"474","0.84",2,4.977,3.4425
"475","0.9",2,5.237,4.0925
"476","0.94",2,5.434,4.585
"477","0.96",2,5.631,5.0775
"478","0.97",2,5.723,5.3075
"479","0.98",2,5.882,5.705
"480","0.99",2,5.876,5.69
"481","0.37",2,4.18,1.45
"482","0.6",2,4.383,1.9575
"483","0.75",2,4.664,2.66
"484","0.84",2,4.936,3.34
"485","0.9",2,5.275,4.1875
"486","0.94",2,5.452,4.63
"487","0.96",2,5.649,5.1225
"488","0.97",2,5.781,5.4525
"489","0.98",2,5.864,5.66
"490","0.99",2,5.9,5.75
"491","0.37",2,4.171,1.4275
"492","0.6",2,4.403,2.0075
"493","0.75",2,4.638,2.595
"494","0.84",2,4.978,3.445
"495","0.9",2,5.232,4.08
"496","0.94",2,5.481,4.7025
"497","0.96",2,5.661,5.1525
"498","0.97",2,5.775,5.4375
"499","0.98",2,5.851,5.6275
"500","0.99",2,5.922,5.805
"501","0.37",2,4.159,1.3975
"502","0.6",2,4.38,1.95
"503","0.75",2,4.716,2.79
"504","0.84",2,4.956,3.39
"505","0.9",2,5.216,4.04
"506","0.94",2,5.498,4.745
"507","0.96",2,5.668,5.17
"508","0.97",2,5.774,5.435
"509","0.98",2,5.886,5.715
"510","0.99",2,5.912,5.78
"511","0.37",2,4.177,1.4425
"512","0.6",2,4.424,2.06
"513","0.75",2,4.659,2.6475
"514","0.84",2,4.978,3.445
"515","0.9",2,5.248,4.12
"516","0.94",2,5.496,4.74
"517","0.96",2,5.683,5.2075
"518","0.97",2,5.768,5.42
"519","0.98",2,5.85,5.625
"520","0.99",2,5.898,5.745
"521","0.37",2,4.2,1.5
"522","0.6",2,4.389,1.9725
"523","0.75",2,4.708,2.77
"524","0.84",2,4.932,3.33
"525","0.9",2,5.279,4.1975
"526","0.94",2,5.495,4.7375
"527","0.96",2,5.65,5.125
"528","0.97",2,5.797,5.4925
"529","0.98",2,5.88,5.7
"530","0.99",2,5.909,5.7725
"531","0.37",2,4.192,1.48
"532","0.6",2,4.367,1.9175
"533","0.75",2,4.669,2.6725
"534","0.84",2,5.023,3.5575
"535","0.9",2,5.217,4.0425
"536","0.94",2,5.414,4.535
"537","0.96",2,5.664,5.16
"538","0.97",2,5.793,5.4825
"539","0.98",2,5.872,5.68
"540","0.99",2,5.889,5.7225
"541","0.37",1,4.189,1.4725
"542","0.6",2,4.391,1.9775
"543","0.75",2,4.715,2.7875
"544","0.84",2,5.028,3.57
"545","0.9",2,5.311,4.2775
"546","0.94",2,5.481,4.7025
"547","0.96",2,5.662,5.155
"548","0.97",2,5.774,5.435
"549","0.98",2,5.876,5.69
"550","0.99",2,5.888,5.72
"551","0.37",2,4.171,1.4275
"552","0.6",2,4.414,2.035
"553","0.75",2,4.657,2.6425
"554","0.84",2,4.96,3.4
"555","0.9",2,5.255,4.1375
"556","0.94",2,5.468,4.67
"557","0.96",2,5.664,5.16
"558","0.97",2,5.785,5.4625
"559","0.98",2,5.856,5.64
"560","0.99",2,5.904,5.76
"561","0.37",2,4.169,1.4225
"562","0.6",2,4.37,1.925
"563","0.75",2,4.66,2.65
"564","0.84",2,4.963,3.4075
"565","0.9",2,5.276,4.19
"566","0.94",2,5.458,4.645
"567","0.96",2,5.667,5.1675
"568","0.97",2,5.744,5.36
"569","0.98",2,5.843,5.6075
"570","0.99",2,5.905,5.7625
"571","0.37",2,4.17,1.425
"572","0.6",2,4.447,2.1175
"573","0.75",2,4.697,2.7425
"574","0.84",2,4.955,3.3875
"575","0.9",2,5.214,4.035
"576","0.94",2,5.445,4.6125
"577","0.96",2,5.668,5.17
"578","0.97",2,5.78,5.45
"579","0.98",2,5.83,5.575
"580","0.99",2,5.894,5.735
"581","0.37",2,4.178,1.445
"582","0.6",2,4.414,2.035
"583","0.75",2,4.643,2.6075
"584","0.84",2,4.984,3.46
"585","0.9",2,5.189,3.9725
"586","0.94",2,5.448,4.62
"587","0.96",2,5.695,5.2375
"588","0.97",2,5.78,5.45
"589","0.98",2,5.792,5.48
"590","0.99",2,5.909,5.7725
"591","0.37",1,4.168,1.42
"592","0.6",2,4.39,1.975
"593","0.75",2,4.673,2.6825
"594","0.84",2,4.918,3.295
"595","0.9",2,5.284,4.21
"596","0.94",2,5.462,4.655
"597","0.96",2,5.653,5.1325
"598","0.97",2,5.788,5.47
"599","0.98",2,5.853,5.6325
"600","0.99",2,5.93,5.825
"601","0.37",2,4.195,1.4875
"602","0.6",2,4.354,1.885
"603","0.75",2,4.651,2.6275
"604","0.84",2,4.973,3.4325
"605","0.9",2,5.249,4.1225
"606","0.94",2,5.484,4.71
"607","0.96",2,5.66,5.15
"608","0.97",2,5.781,5.4525
"609","0.98",2,5.802,5.505
"610","0.99",2,5.927,5.8175
"611","0.37",2,4.181,1.4525
"612","0.6",2,4.362,1.905
"613","0.75",2,4.697,2.7425
"614","0.84",2,4.932,3.33
"615","0.9",2,5.163,3.9075
"616","0.94",2,5.432,4.58
"617","0.96",2,5.625,5.0625
"618","0.97",2,5.732,5.33
"619","0.98",2,5.865,5.6625
"620","0.99",2,5.92,5.8
"621","0.37",2,4.157,1.3925
"622","0.6",2,4.415,2.0375
"623","0.75",2,4.685,2.7125
"624","0.84",2,4.968,3.42
"625","0.9",2,5.275,4.1875
"626","0.94",2,5.502,4.755
"627","0.96",2,5.649,5.1225
"628","0.97",2,5.732,5.33
"629","0.98",2,5.865,5.6625
"630","0.99",2,5.902,5.755
"631","0.37",2,4.194,1.485
"632","0.6",2,4.38,1.95
"633","0.75",2,4.673,2.6825
"634","0.84",2,4.949,3.3725
"635","0.9",2,5.234,4.085
"636","0.94",2,5.459,4.6475
"637","0.96",2,5.652,5.13
"638","0.97",2,5.78,5.45
"639","0.98",2,5.848,5.62
"640","0.99",2,5.904,5.76
"641","0.37",2,4.195,1.4875
"642","0.6",2,4.41,2.025
"643","0.75",2,4.7,2.75
"644","0.84",2,5.007,3.5175
"645","0.9",2,5.236,4.09
"646","0.94",2,5.508,4.77
"647","0.96",2,5.654,5.135
"648","0.97",2,5.726,5.315
"649","0.98",2,5.85,5.625
"650","0.99",2,5.858,5.645
"651","0.37",2,4.173,1.4325
"652","0.6",2,4.398,1.995
"653","0.75",2,4.684,2.71
"654","0.84",2,4.959,3.3975
"655","0.9",2,5.273,4.1825
"656","0.94",2,5.499,4.7475
"657","0.96",2,5.603,5.0075
"658","0.97",2,5.78,5.45
"659","0.98",2,5.839,5.5975
"660","0.99",2,5.898,5.745
"661","0.37",1,4.189,1.4725
"662","0.6",2,4.38,1.95
"663","0.75",2,4.7,2.75
"664","0.84",2,4.986,3.465
"665","0.9",2,5.238,4.095
"666","0.94",2,5.479,4.6975
"667","0.96",2,5.664,5.16
"668","0.97",2,5.767,5.4175
"669","0.98",2,5.844,5.61
"670","0.99",2,5.897,5.7425
"671","0.37",2,4.211,1.5275
"672","0.6",2,4.396,1.99
"673","0.75",2,4.693,2.7325
"674","0.84",2,4.974,3.435
"675","0.9",2,5.256,4.14
"676","0.94",2,5.496,4.74
"677","0.96",2,5.654,5.135
"678","0.97",2,5.763,5.4075
"679","0.98",2,5.825,5.5625
"680","0.99",2,5.904,5.76
"681","0.37",2,4.184,1.46
"682","0.6",2,4.444,2.11
"683","0.75",2,4.668,2.67
"684","0.84",2,4.982,3.455
"685","0.9",2,5.295,4.2375
"686","0.94",2,5.499,4.7475
"687","0.96",2,5.646,5.115
"688","0.97",2,5.756,5.39
"689","0.98",2,5.872,5.68
"690","0.99",2,5.905,5.7625
"691","0.37",1,4.171,1.4275
"692","0.6",2,4.422,2.055
"693","0.75",2,4.624,2.56
"694","0.84",2,4.949,3.3725
"695","0.9",2,5.182,3.955
"696","0.94",2,5.511,4.7775
"697","0.96",2,5.605,5.0125
"698","0.97",2,5.788,5.47
"699","0.98",2,5.822,5.555
"700","0.99",2,5.891,5.7275
"701","0.37",2,4.167,1.4175
"702","0.6",2,4.363,1.9075
"703","0.75",2,4.62,2.55
"704","0.84",2,4.978,3.445
"705","0.9",2,5.284,4.21
"706","0.94",2,5.469,4.6725
"707","0.96",2,5.659,5.1475
"708","0.97",2,5.786,5.465
"709","0.98",2,5.825,5.5625
"710","0.99",2,5.906,5.765
"711","0.37",2,4.169,1.4225
"712","0.6",2,4.384,1.96
"713","0.75",2,4.72,2.8
"714","0.84",2,4.933,3.3325
"715","0.9",2,5.264,4.16
"716","0.94",2,5.497,4.7425
"717","0.96",2,5.698,5.245
"718","0.97",2,5.785,5.4625
"719","0.98",2,5.847,5.6175
"720","0.99",2,5.898,5.745
"721","0.37",2,4.196,1.49
"722","0.6",2,4.354,1.885
"723","0.75",2,4.665,2.6625
"724","0.84",2,5.018,3.545
"725","0.9",2,5.27,4.175
"726","0.94",2,5.489,4.7225
"727","0.96",2,5.639,5.0975
"728","0.97",2,5.774,5.435
"729","0.98",2,5.815,5.5375
"730","0.99",2,5.914,5.785
"731","0.37",2,4.164,1.41
"732","0.6",2,4.393,1.9825
"733","0.75",2,4.629,2.5725
"734","0.84",2,4.957,3.3925
"735","0.9",2,5.238,4.095
"736","0.94",2,5.486,4.715
"737","0.96",2,5.676,5.19
"738","0.97",2,5.827,5.5675
"739","0.98",2,5.827,5.5675
"740","0.99",2,5.926,5.815
"741","0.37",2,4.173,1.4325
"742","0.6",2,4.446,2.115
"743","0.75",2,4.666,2.665
"744","0.84",2,4.992,3.48
"745","0.9",2,5.23,4.075
"746","0.94",2,5.43,4.575
"747","0.96",2,5.648,5.12
"748","0.97",2,5.788,5.47
"749","0.98",2,5.841,5.6025
"750","0.99",2,5.915,5.7875
"751","0.37",2,4.206,1.515
"752","0.6",2,4.415,2.0375
"753","0.75",2,4.698,2.745
"754","0.84",2,4.98,3.45
"755","0.9",2,5.305,4.2625
"756","0.94",2,5.36,4.4
"757","0.96",2,5.622,5.055
"758","0.97",2,5.795,5.4875
"759","0.98",2,5.813,5.5325
"760","0.99",2,5.904,5.76
"761","0.37",2,4.187,1.4675
"762","0.6",2,4.415,2.0375
"763","0.75",2,4.668,2.67
"764","0.84",2,4.931,3.3275
"765","0.9",2,5.276,4.19
"766","0.94",2,5.46,4.65
"767","0.96",2,5.662,5.155
"768","0.97",2,5.792,5.48
"769","0.98",2,5.845,5.6125
"770","0.99",2,5.908,5.77
"771","0.37",2,4.16,1.4
"772","0.6",2,4.385,1.9625
"773","0.75",2,4.645,2.6125
"774","0.84",2,4.943,3.3575
"775","0.9",2,5.234,4.085
"776","0.94",2,5.488,4.72
"777","0.96",2,5.596,4.99
"778","0.97",2,5.78,5.45
"779","0.98",2,5.822,5.555
"780","0.99",2,5.931,5.8275
"781","0.37",2,4.191,1.4775
"782","0.6",2,4.411,2.0275
"783","0.75",2,4.649,2.6225
"784","0.84",2,5.003,3.5075
"785","0.9",2,5.221,4.0525
"786","0.94",2,5.474,4.685
"787","0.96",2,5.643,5.1075
"788","0.97",2,5.769,5.4225
"789","0.98",2,5.889,5.7225
"790","0.99",2,5.899,5.7475
"791","0.37",2,4.194,1.485
"792","0.6",2,4.409,2.0225
"793","0.75",2,4.714,2.785
"794","0.84",2,4.919,3.2975
"795","0.9",2,5.277,4.1925
"796","0.94",2,5.464,4.66
"797","0.96",2,5.608,5.02
