"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"127","0.96",2,5.618,5.045
"128","0.97",2,5.779,5.4475
"129","0.98",2,5.805,5.5125
"130","0.99",2,5.898,5.745
"131","0.37",1,4.215,1.5375
"132","0.6",2,4.388,1.97
"133","0.75",2,4.692,2.73
"134","0.84",2,4.98,3.45
"135","0.9",2,5.192,3.98
"136","0.94",2,5.45,4.625
"137","0.96",2,5.608,5.02
"138","0.97",2,5.742,5.355
"139","0.98",2,5.874,5.685
"140","0.99",2,5.924,5.81
"141","0.37",2,4.171,1.4275
"142","0.6",2,4.421,2.0525
"143","0.75",2,4.694,2.735
"144","0.84",2,4.941,3.3525
"145","0.9",2,5.243,4.1075
"146","0.94",2,5.446,4.615
"147","0.96",2,5.653,5.1325
"148","0.97",2,5.802,5.505
"149","0.98",2,5.867,5.6675
"150","0.99",2,5.903,5.7575
"151","0.37",2,4.16,1.4
"152","0.6",2,4.411,2.0275
"153","0.75",2,4.702,2.755
"154","0.84",2,4.945,3.3625
"155","0.9",2,5.251,4.1275
"156","0.94",2,5.521,4.8025
"157","0.96",2,5.637,5.0925
"158","0.97",2,5.798,5.495
"159","0.98",2,5.858,5.645
"160","0.99",2,5.888,5.72
"161","0.37",2,4.178,1.445
"162","0.6",2,4.416,2.04
"163","0.75",2,4.678,2.695
"164","0.84",2,4.978,3.445
"165","0.9",2,5.248,4.12
"166","0.94",2,5.51,4.775
"167","0.96",2,5.703,5.2575
"168","0.97",2,5.791,5.4775
"169","0.98",2,5.888,5.72
"170","0.99",2,5.916,5.79
"171","0.37",2,4.188,1.47
"172","0.6",2,4.426,2.065
"173","0.75",2,4.629,2.5725
"174","0.84",2,4.946,3.365
"175","0.9",2,5.297,4.2425
"176","0.94",2,5.461,4.6525
"177","0.96",2,5.631,5.0775
"178","0.97",2,5.776,5.44
"179","0.98",2,5.824,5.56
"180","0.99",2,5.92,5.8
"181","0.37",2,4.187,1.4675
"182","0.6",2,4.423,2.0575
"183","0.75",2,4.685,2.7125
"184","0.84",2,4.958,3.395
"185","0.9",2,5.277,4.1925
"186","0.94",2,5.477,4.6925
"187","0.96",2,5.62,5.05
"188","0.97",2,5.757,5.3925
"189","0.98",2,5.892,5.73
"190","0.99",2,5.921,5.8025
"191","0.37",2,4.179,1.4475
"192","0.6",2,4.401,2.0025
"193","0.75",2,4.644,2.61
"194","0.84",2,4.936,3.34
"195","0.9",2,5.22,4.05
"196","0.94",2,5.416,4.54
"197","0.96",2,5.616,5.04
"198","0.97",2,5.763,5.4075
"199","0.98",2,5.891,5.7275
"200","0.99",2,5.922,5.805
"201","0.37",2,4.209,1.5225
"202","0.6",2,4.407,2.0175
"203","0.75",2,4.706,2.765
"204","0.84",2,5.063,3.6575
"205","0.9",2,5.247,4.1175
"206","0.94",2,5.461,4.6525
"207","0.96",2,5.699,5.2475
"208","0.97",2,5.804,5.51
"209","0.98",2,5.859,5.6475
"210","0.99",2,5.884,5.71
"211","0.37",2,4.195,1.4875
"212","0.6",2,4.409,2.0225
"213","0.75",2,4.68,2.7
"214","0.84",2,4.951,3.3775
"215","0.9",2,5.213,4.0325
"216","0.94",2,5.459,4.6475
"217","0.96",2,5.616,5.04
"218","0.97",2,5.746,5.365
"219","0.98",2,5.902,5.755
"220","0.99",2,5.92,5.8
"221","0.37",2,4.162,1.405
"222","0.6",2,4.392,1.98
"223","0.75",2,4.675,2.6875
"224","0.84",2,4.957,3.3925
"225","0.9",2,5.26,4.15
"226","0.94",2,5.446,4.615
"227","0.96",2,5.598,4.995
"228","0.97",2,5.761,5.4025
"229","0.98",2,5.872,5.68
"230","0.99",2,5.921,5.8025
"231","0.37",2,4.197,1.4925
"232","0.6",2,4.399,1.9975
"233","0.75",2,4.665,2.6625
"234","0.84",2,4.92,3.3
"235","0.9",2,5.186,3.965
"236","0.94",2,5.433,4.5825
"237","0.96",2,5.558,4.895
"238","0.97",2,5.774,5.435
"239","0.98",2,5.863,5.6575
"240","0.99",2,5.894,5.735
"241","0.37",2,4.184,1.46
"242","0.6",2,4.406,2.015
"243","0.75",2,4.657,2.6425
"244","0.84",2,4.944,3.36
"245","0.9",2,5.257,4.1425
"246","0.94",2,5.523,4.8075
"247","0.96",2,5.644,5.11
"248","0.97",2,5.809,5.5225
"249","0.98",2,5.863,5.6575
"250","0.99",2,5.922,5.805
"251","0.37",2,4.176,1.44
"252","0.6",2,4.444,2.11
"253","0.75",2,4.607,2.5175
"254","0.84",2,5.029,3.5725
"255","0.9",2,5.188,3.97
"256","0.94",2,5.465,4.6625
"257","0.96",2,5.627,5.0675
"258","0.97",2,5.796,5.49
"259","0.98",2,5.828,5.57
"260","0.99",2,5.883,5.7075
"261","0.37",2,4.154,1.385
"262","0.6",2,4.394,1.985
"263","0.75",2,4.675,2.6875
"264","0.84",2,4.927,3.3175
"265","0.9",2,5.232,4.08
"266","0.94",2,5.486,4.715
"267","0.96",2,5.694,5.235
"268","0.97",2,5.786,5.465
"269","0.98",2,5.851,5.6275
"270","0.99",2,5.936,5.84
"271","0.37",2,4.179,1.4475
"272","0.6",2,4.405,2.0125
"273","0.75",2,4.645,2.6125
"274","0.84",2,4.98,3.45
"275","0.9",2,5.222,4.055
"276","0.94",2,5.482,4.705
"277","0.96",2,5.651,5.1275
"278","0.97",2,5.772,5.43
"279","0.98",2,5.832,5.58
"280","0.99",2,5.905,5.7625
"281","0.37",2,4.179,1.4475
"282","0.6",2,4.418,2.045
"283","0.75",2,4.646,2.615
"284","0.84",2,4.998,3.495
"285","0.9",2,5.196,3.99
"286","0.94",2,5.537,4.8425
"287","0.96",2,5.649,5.1225
"288","0.97",2,5.776,5.44
"289","0.98",2,5.869,5.6725
"290","0.99",2,5.897,5.7425
"291","0.37",2,4.207,1.5175
"292","0.6",2,4.404,2.01
"293","0.75",2,4.618,2.545
"294","0.84",2,4.99,3.475
"295","0.9",2,5.307,4.2675
"296","0.94",2,5.496,4.74
"297","0.96",2,5.667,5.1675
"298","0.97",2,5.802,5.505
"299","0.98",2,5.854,5.635
"300","0.99",2,5.91,5.775
"301","0.37",2,4.179,1.4475
"302","0.6",2,4.409,2.0225
"303","0.75",2,4.741,2.8525
"304","0.84",2,4.96,3.4
"305","0.9",2,5.299,4.2475
"306","0.94",2,5.466,4.665
"307","0.96",2,5.602,5.005
"308","0.97",2,5.793,5.4825
"309","0.98",2,5.875,5.6875
"310","0.99",2,5.928,5.82
"311","0.37",2,4.183,1.4575
"312","0.6",2,4.384,1.96
"313","0.75",2,4.674,2.685
"314","0.84",2,4.966,3.415
"315","0.9",2,5.242,4.105
"316","0.94",2,5.426,4.565
"317","0.96",2,5.666,5.165
"318","0.97",2,5.749,5.3725
"319","0.98",2,5.849,5.6225
"320","0.99",2,5.939,5.8475
"321","0.37",1,4.217,1.5425
"322","0.6",2,4.394,1.985
"323","0.75",2,4.638,2.595
"324","0.84",2,4.967,3.4175
"325","0.9",2,5.26,4.15
"326","0.94",2,5.478,4.695
"327","0.96",2,5.682,5.205
"328","0.97",2,5.763,5.4075
"329","0.98",2,5.863,5.6575
"330","0.99",2,5.882,5.705
"331","0.37",2,4.14,1.35
"332","0.6",2,4.408,2.02
"333","0.75",2,4.649,2.6225
"334","0.84",2,4.993,3.4825
"335","0.9",2,5.173,3.9325
"336","0.94",2,5.55,4.875
"337","0.96",2,5.681,5.2025
"338","0.97",2,5.832,5.58
"339","0.98",2,5.824,5.56
"340","0.99",2,5.915,5.7875
"341","0.37",2,4.188,1.47
"342","0.6",2,4.427,2.0675
"343","0.75",2,4.694,2.735
"344","0.84",2,5.025,3.5625
"345","0.9",2,5.207,4.0175
"346","0.94",2,5.483,4.7075
"347","0.96",2,5.674,5.185
"348","0.97",2,5.763,5.4075
"349","0.98",2,5.842,5.605
"350","0.99",2,5.91,5.775
"351","0.37",2,4.171,1.4275
"352","0.6",2,4.379,1.9475
"353","0.75",2,4.609,2.5225
"354","0.84",2,4.955,3.3875
"355","0.9",2,5.197,3.9925
"356","0.94",2,5.545,4.8625
"357","0.96",2,5.656,5.14
"358","0.97",2,5.766,5.415
"359","0.98",2,5.832,5.58
"360","0.99",2,5.904,5.76
"361","0.37",2,4.184,1.46
"362","0.6",2,4.4,2
"363","0.75",2,4.631,2.5775
"364","0.84",2,4.985,3.4625
"365","0.9",2,5.191,3.9775
"366","0.94",2,5.463,4.6575
"367","0.96",2,5.657,5.1425
"368","0.97",2,5.816,5.54
"369","0.98",2,5.767,5.4175
"370","0.99",2,5.904,5.76
"371","0.37",2,4.172,1.43
"372","0.6",2,4.416,2.04
"373","0.75",2,4.682,2.705
"374","0.84",2,5.021,3.5525
"375","0.9",2,5.274,4.185
"376","0.94",2,5.458,4.645
"377","0.96",2,5.64,5.1
"378","0.97",2,5.766,5.415
"379","0.98",2,5.846,5.615
"380","0.99",2,5.901,5.7525
"381","0.37",2,4.167,1.4175
"382","0.6",2,4.396,1.99
"383","0.75",2,4.659,2.6475
"384","0.84",2,4.999,3.4975
"385","0.9",2,5.215,4.0375
"386","0.94",2,5.507,4.7675
"387","0.96",2,5.668,5.17
"388","0.97",2,5.757,5.3925
"389","0.98",2,5.87,5.675
"390","0.99",2,5.914,5.785
"391","0.37",2,4.192,1.48
"392","0.6",2,4.393,1.9825
"393","0.75",2,4.688,2.72
"394","0.84",2,4.968,3.42
"395","0.9",2,5.247,4.1175
"396","0.94",2,5.452,4.63
"397","0.96",2,5.675,5.1875
"398","0.97",2,5.749,5.3725
"399","0.98",2,5.917,5.7925
"400","0.99",2,5.925,5.8125
"401","0.37",1,4.193,1.4825
"402","0.6",2,4.376,1.94
"403","0.75",2,4.62,2.55
"404","0.84",2,4.983,3.4575
"405","0.9",2,5.218,4.045
"406","0.94",2,5.465,4.6625
"407","0.96",2,5.691,5.2275
"408","0.97",2,5.755,5.3875
"409","0.98",2,5.823,5.5575
"410","0.99",2,5.94,5.85
"411","0.37",1,4.167,1.4175
"412","0.6",2,4.386,1.965
"413","0.75",2,4.612,2.53
"414","0.84",2,4.93,3.325
"415","0.9",2,5.234,4.085
"416","0.94",2,5.503,4.7575
"417","0.96",2,5.612,5.03
"418","0.97",2,5.809,5.5225
"419","0.98",2,5.855,5.6375
"420","0.99",2,5.902,5.755
"421","0.37",2,4.178,1.445
"422","0.6",2,4.428,2.07
"423","0.75",2,4.675,2.6875
"424","0.84",2,4.936,3.34
"425","0.9",2,5.22,4.05
"426","0.94",2,5.488,4.72
"427","0.96",2,5.665,5.1625
"428","0.97",2,5.797,5.4925
"429","0.98",2,5.844,5.61
"430","0.99",2,5.909,5.7725
"431","0.37",2,4.187,1.4675
"432","0.6",2,4.445,2.1125
"433","0.75",2,4.701,2.7525
"434","0.84",2,4.962,3.405
"435","0.9",2,5.312,4.28
"436","0.94",2,5.532,4.83
"437","0.96",2,5.653,5.1325
"438","0.97",2,5.734,5.335
"439","0.98",2,5.859,5.6475
"440","0.99",2,5.912,5.78
"441","0.37",2,4.176,1.44
"442","0.6",2,4.403,2.0075
"443","0.75",2,4.69,2.725
"444","0.84",2,4.909,3.2725
"445","0.9",2,5.258,4.145
"446","0.94",2,5.515,4.7875
"447","0.96",2,5.629,5.0725
"448","0.97",2,5.761,5.4025
"449","0.98",2,5.89,5.725
"450","0.99",2,5.913,5.7825
"451","0.37",2,4.17,1.425
"452","0.6",2,4.384,1.96
"453","0.75",2,4.682,2.705
"454","0.84",2,4.958,3.395
"455","0.9",2,5.263,4.1575
"456","0.94",2,5.541,4.8525
"457","0.96",2,5.656,5.14
"458","0.97",2,5.774,5.435
"459","0.98",2,5.842,5.605
"460","0.99",2,5.914,5.785
"461","0.37",2,4.171,1.4275
"462","0.6",2,4.385,1.9625
"463","0.75",2,4.64,2.6
"464","0.84",2,5.009,3.5225
"465","0.9",2,5.231,4.0775
"466","0.94",2,5.528,4.82
"467","0.96",2,5.645,5.1125
"468","0.97",2,5.779,5.4475
"469","0.98",2,5.843,5.6075
"470","0.99",2,5.897,5.7425
"471","0.37",2,4.174,1.435
"472","0.6",2,4.4,2
"473","0.75",2,4.699,2.7475
"474","0.84",2,4.956,3.39
"475","0.9",2,5.299,4.2475
"476","0.94",2,5.472,4.68
"477","0.96",2,5.653,5.1325
"478","0.97",2,5.786,5.465
"479","0.98",2,5.889,5.7225
"480","0.99",2,5.914,5.785
"481","0.37",2,4.179,1.4475
"482","0.6",2,4.406,2.015
"483","0.75",2,4.63,2.575
"484","0.84",2,4.936,3.34
"485","0.9",2,5.289,4.2225
"486","0.94",2,5.45,4.625
"487","0.96",2,5.612,5.03
"488","0.97",2,5.722,5.305
"489","0.98",2,5.844,5.61
"490","0.99",2,5.923,5.8075
"491","0.37",2,4.196,1.49
"492","0.6",2,4.412,2.03
"493","0.75",2,4.604,2.51
"494","0.84",2,4.96,3.4
"495","0.9",2,5.229,4.0725
"496","0.94",2,5.462,4.655
"497","0.96",2,5.652,5.13
"498","0.97",2,5.731,5.3275
"499","0.98",2,5.861,5.6525
"500","0.99",2,5.896,5.74
"501","0.37",2,4.18,1.45
"502","0.6",2,4.41,2.025
"503","0.75",2,4.698,2.745
"504","0.84",2,5.021,3.5525
"505","0.9",2,5.214,4.035
"506","0.94",2,5.445,4.6125
"507","0.96",2,5.673,5.1825
"508","0.97",2,5.827,5.5675
"509","0.98",2,5.854,5.635
"510","0.99",2,5.904,5.76
"511","0.37",2,4.187,1.4675
"512","0.6",2,4.42,2.05
"513","0.75",2,4.664,2.66
"514","0.84",2,4.952,3.38
"515","0.9",2,5.25,4.125
"516","0.94",2,5.47,4.675
"517","0.96",2,5.625,5.0625
"518","0.97",2,5.768,5.42
"519","0.98",2,5.85,5.625
"520","0.99",2,5.886,5.715
"521","0.37",2,4.196,1.49
"522","0.6",2,4.421,2.0525
"523","0.75",2,4.708,2.77
"524","0.84",2,4.984,3.46
"525","0.9",2,5.255,4.1375
"526","0.94",2,5.467,4.6675
"527","0.96",2,5.633,5.0825
"528","0.97",2,5.773,5.4325
"529","0.98",2,5.885,5.7125
"530","0.99",2,5.897,5.7425
"531","0.37",2,4.192,1.48
"532","0.6",2,4.391,1.9775
"533","0.75",2,4.709,2.7725
"534","0.84",2,4.995,3.4875
"535","0.9",2,5.234,4.085
"536","0.94",2,5.455,4.6375
"537","0.96",2,5.669,5.1725
"538","0.97",2,5.805,5.5125
"539","0.98",2,5.844,5.61
"540","0.99",2,5.912,5.78
"541","0.37",2,4.178,1.445
"542","0.6",2,4.422,2.055
"543","0.75",2,4.704,2.76
"544","0.84",2,5.013,3.5325
"545","0.9",2,5.275,4.1875
"546","0.94",2,5.517,4.7925
"547","0.96",2,5.663,5.1575
"548","0.97",2,5.787,5.4675
"549","0.98",2,5.875,5.6875
"550","0.99",2,5.929,5.8225
"551","0.37",2,4.196,1.49
"552","0.6",2,4.381,1.9525
"553","0.75",2,4.604,2.51
"554","0.84",2,4.961,3.4025
"555","0.9",2,5.286,4.215
"556","0.94",2,5.498,4.745
"557","0.96",2,5.639,5.0975
"558","0.97",2,5.816,5.54
"559","0.98",2,5.839,5.5975
"560","0.99",2,5.913,5.7825
"561","0.37",2,4.176,1.44
"562","0.6",2,4.391,1.9775
"563","0.75",2,4.616,2.54
"564","0.84",2,4.953,3.3825
"565","0.9",2,5.274,4.185
"566","0.94",2,5.441,4.6025
"567","0.96",2,5.637,5.0925
"568","0.97",2,5.792,5.48
"569","0.98",2,5.842,5.605
"570","0.99",2,5.899,5.7475
"571","0.37",2,4.167,1.4175
"572","0.6",2,4.397,1.9925
"573","0.75",2,4.692,2.73
"574","0.84",2,4.96,3.4
"575","0.9",2,5.291,4.2275
"576","0.94",2,5.5,4.75
"577","0.96",2,5.684,5.21
"578","0.97",2,5.766,5.415
"579","0.98",2,5.851,5.6275
"580","0.99",2,5.899,5.7475
"581","0.37",2,4.16,1.4
"582","0.6",2,4.42,2.05
"583","0.75",2,4.709,2.7725
"584","0.84",2,5.028,3.57
"585","0.9",2,5.255,4.1375
"586","0.94",2,5.454,4.635
"587","0.96",2,5.625,5.0625
"588","0.97",2,5.773,5.4325
"589","0.98",2,5.835,5.5875
"590","0.99",2,5.913,5.7825
"591","0.37",2,4.17,1.425
"592","0.6",2,4.378,1.945
"593","0.75",2,4.617,2.5425
"594","0.84",2,4.978,3.445
"595","0.9",2,5.133,3.8325
"596","0.94",2,5.484,4.71
"597","0.96",2,5.674,5.185
"598","0.97",2,5.74,5.35
"599","0.98",2,5.808,5.52
"600","0.99",2,5.919,5.7975
"601","0.37",2,4.176,1.44
"602","0.6",2,4.409,2.0225
"603","0.75",2,4.69,2.725
"604","0.84",2,4.98,3.45
"605","0.9",2,5.32,4.3
"606","0.94",2,5.503,4.7575
"607","0.96",2,5.644,5.11
"608","0.97",2,5.72,5.3
"609","0.98",2,5.865,5.6625
"610","0.99",2,5.882,5.705
"611","0.37",2,4.198,1.495
"612","0.6",2,4.405,2.0125
"613","0.75",2,4.736,2.84
"614","0.84",2,4.921,3.3025
"615","0.9",2,5.233,4.0825
"616","0.94",2,5.464,4.66
"617","0.96",2,5.644,5.11
"618","0.97",2,5.701,5.2525
"619","0.98",2,5.841,5.6025
"620","0.99",2,5.929,5.8225
"621","0.37",2,4.165,1.4125
"622","0.6",2,4.384,1.96
"623","0.75",2,4.694,2.735
"624","0.84",2,4.968,3.42
"625","0.9",2,5.257,4.1425
"626","0.94",2,5.513,4.7825
"627","0.96",2,5.639,5.0975
"628","0.97",2,5.751,5.3775
"629","0.98",2,5.798,5.495
"630","0.99",2,5.889,5.7225
"631","0.37",2,4.187,1.4675
"632","0.6",2,4.442,2.105
"633","0.75",2,4.679,2.6975
"634","0.84",2,5.027,3.5675
"635","0.9",2,5.189,3.9725
"636","0.94",2,5.432,4.58
"637","0.96",2,5.685,5.2125
"638","0.97",2,5.779,5.4475
"639","0.98",2,5.865,5.6625
"640","0.99",2,5.916,5.79
"641","0.37",2,4.178,1.445
"642","0.6",2,4.422,2.055
"643","0.75",2,4.72,2.8
"644","0.84",2,5.005,3.5125
"645","0.9",2,5.261,4.1525
"646","0.94",2,5.495,4.7375
"647","0.96",2,5.638,5.095
"648","0.97",2,5.79,5.475
"649","0.98",2,5.85,5.625
"650","0.99",2,5.902,5.755
"651","0.37",2,4.179,1.4475
"652","0.6",2,4.405,2.0125
"653","0.75",2,4.681,2.7025
"654","0.84",2,4.999,3.4975
"655","0.9",2,5.263,4.1575
"656","0.94",2,5.442,4.605
"657","0.96",2,5.601,5.0025
"658","0.97",2,5.771,5.4275
"659","0.98",2,5.884,5.71
"660","0.99",2,5.905,5.7625
"661","0.37",2,4.182,1.455
"662","0.6",2,4.403,2.0075
"663","0.75",2,4.676,2.69
"664","0.84",2,4.983,3.4575
"665","0.9",2,5.265,4.1625
"666","0.94",2,5.522,4.805
"667","0.96",2,5.63,5.075
"668","0.97",2,5.771,5.4275
"669","0.98",2,5.836,5.59
"670","0.99",2,5.911,5.7775
"671","0.37",2,4.185,1.4625
"672","0.6",2,4.399,1.9975
"673","0.75",2,4.678,2.695
"674","0.84",2,4.984,3.46
"675","0.9",2,5.26,4.15
"676","0.94",2,5.412,4.53
"677","0.96",2,5.648,5.12
"678","0.97",2,5.764,5.41
"679","0.98",2,5.848,5.62
"680","0.99",2,5.881,5.7025
"681","0.37",2,4.172,1.43
"682","0.6",2,4.389,1.9725
"683","0.75",2,4.632,2.58
"684","0.84",2,4.973,3.4325
"685","0.9",2,5.262,4.155
"686","0.94",2,5.48,4.7
"687","0.96",2,5.648,5.12
"688","0.97",2,5.76,5.4
"689","0.98",2,5.845,5.6125
"690","0.99",2,5.93,5.825
"691","0.37",2,4.164,1.41
"692","0.6",2,4.378,1.945
"693","0.75",2,4.659,2.6475
"694","0.84",2,5.001,3.5025
"695","0.9",2,5.258,4.145
"696","0.94",2,5.457,4.6425
"697","0.96",2,5.611,5.0275
"698","0.97",2,5.778,5.445
"699","0.98",2,5.86,5.65
"700","0.99",2,5.891,5.7275
"701","0.37",1,4.171,1.4275
"702","0.6",2,4.379,1.9475
"703","0.75",2,4.707,2.7675
"704","0.84",2,4.966,3.415
"705","0.9",2,5.213,4.0325
"706","0.94",2,5.469,4.6725
"707","0.96",2,5.67,5.175
"708","0.97",2,5.747,5.3675
"709","0.98",2,5.834,5.585
"710","0.99",2,5.888,5.72
"711","0.37",2,4.176,1.44
"712","0.6",2,4.41,2.025
"713","0.75",2,4.677,2.6925
"714","0.84",2,5.007,3.5175
"715","0.9",2,5.234,4.085
"716","0.94",2,5.53,4.825
"717","0.96",2,5.588,4.97
"718","0.97",2,5.774,5.435
"719","0.98",2,5.859,5.6475
"720","0.99",2,5.914,5.785
"721","0.37",2,4.194,1.485
"722","0.6",2,4.396,1.99
"723","0.75",2,4.656,2.64
"724","0.84",2,4.924,3.31
"725","0.9",2,5.252,4.13
"726","0.94",2,5.487,4.7175
"727","0.96",2,5.62,5.05
"728","0.97",2,5.757,5.3925
"729","0.98",2,5.852,5.63
"730","0.99",2,5.928,5.82
"731","0.37",2,4.175,1.4375
"732","0.6",2,4.401,2.0025
"733","0.75",2,4.686,2.715
"734","0.84",2,5.013,3.5325
"735","0.9",2,5.299,4.2475
"736","0.94",2,5.474,4.685
"737","0.96",2,5.632,5.08
"738","0.97",2,5.763,5.4075
"739","0.98",2,5.827,5.5675
"740","0.99",2,5.887,5.7175
"741","0.37",2,4.187,1.4675
"742","0.6",2,4.388,1.97
"743","0.75",2,4.662,2.655
"744","0.84",2,5.031,3.5775
"745","0.9",2,5.262,4.155
"746","0.94",2,5.521,4.8025
"747","0.96",2,5.65,5.125
"748","0.97",2,5.74,5.35
"749","0.98",2,5.847,5.6175
"750","0.99",2,5.873,5.6825
"751","0.37",2,4.176,1.44
"752","0.6",2,4.395,1.9875
"753","0.75",2,4.635,2.5875
"754","0.84",2,4.975,3.4375
"755","0.9",2,5.269,4.1725
"756","0.94",2,5.463,4.6575
"757","0.96",2,5.624,5.06
"758","0.97",2,5.766,5.415
"759","0.98",2,5.848,5.62
"760","0.99",2,5.915,5.7875
"761","0.37",1,4.173,1.4325
"762","0.6",2,4.391,1.9775
"763","0.75",2,4.662,2.655
"764","0.84",2,4.982,3.455
"765","0.9",2,5.212,4.03
"766","0.94",2,5.506,4.765
"767","0.96",2,5.617,5.0425
"768","0.97",2,5.753,5.3825
"769","0.98",2,5.883,5.7075
"770","0.99",2,5.907,5.7675
"771","0.37",2,4.206,1.515
"772","0.6",2,4.377,1.9425
"773","0.75",2,4.66,2.65
"774","0.84",2,4.952,3.38
"775","0.9",2,5.247,4.1175
"776","0.94",2,5.451,4.6275
"777","0.96",2,5.662,5.155
"778","0.97",2,5.728,5.32
"779","0.98",2,5.871,5.6775
"780","0.99",2,5.899,5.7475
"781","0.37",2,4.176,1.44
"782","0.6",2,4.396,1.99
"783","0.75",2,4.64,2.6
"784","0.84",2,5.015,3.5375
"785","0.9",2,5.243,4.1075
"786","0.94",2,5.451,4.6275
"787","0.96",2,5.734,5.335
"788","0.97",2,5.768,5.42
"789","0.98",2,5.855,5.6375
"790","0.99",2,5.912,5.78
"791","0.37",2,4.163,1.4075
"792","0.6",2,4.414,2.035
"793","0.75",2,4.676,2.69
"794","0.84",2,5.012,3.53
"795","0.9",2,5.303,4.2575
"796","0.94",2,5.452,4.63
"797","0.96",2,5.664,5.16
