"","scale","group1wins","average_ballot_length_all","average_ballot_length_group1"
"821","0.37",0,5.086,1.43
"822","0.6",1,5.172,1.86
"823","0.75",1,5.371,2.855
"824","0.84",1,5.464,3.32
"825","0.9",1,5.658,4.29
"826","0.94",1,5.719,4.595
"827","0.96",1,5.786,4.93
"828","0.97",1,5.895,5.475
"829","0.98",1,5.906,5.53
"830","0.99",1,5.951,5.755
"831","0.37",1,5.094,1.47
"832","0.6",1,5.196,1.98
"833","0.75",1,5.353,2.765
"834","0.84",1,5.478,3.39
"835","0.9",1,5.634,4.17
"836","0.94",1,5.718,4.59
"837","0.96",1,5.836,5.18
"838","0.97",1,5.898,5.49
"839","0.98",1,5.928,5.64
"840","0.99",1,5.93,5.65
"841","0.37",0,5.086,1.43
"842","0.6",1,5.178,1.89
"843","0.75",1,5.357,2.785
"844","0.84",1,5.482,3.41
"845","0.9",1,5.607,4.035
"846","0.94",1,5.737,4.685
"847","0.96",1,5.828,5.14
"848","0.97",1,5.922,5.61
"849","0.98",1,5.938,5.69
"850","0.99",1,5.92,5.6
"851","0.37",1,5.1,1.5
"852","0.6",1,5.191,1.955
"853","0.75",1,5.313,2.565
"854","0.84",1,5.512,3.56
"855","0.9",1,5.628,4.14
"856","0.94",1,5.754,4.77
"857","0.96",1,5.806,5.03
"858","0.97",1,5.905,5.525
"859","0.98",1,5.913,5.565
"860","0.99",1,5.949,5.745
"861","0.37",1,5.099,1.495
"862","0.6",1,5.218,2.09
"863","0.75",1,5.284,2.42
"864","0.84",1,5.44,3.2
"865","0.9",1,5.649,4.245
"866","0.94",1,5.695,4.475
"867","0.96",1,5.815,5.075
"868","0.97",1,5.861,5.305
"869","0.98",1,5.92,5.6
"870","0.99",1,5.965,5.825
"871","0.37",1,5.091,1.455
"872","0.6",1,5.186,1.93
"873","0.75",1,5.358,2.79
"874","0.84",1,5.496,3.48
"875","0.9",1,5.601,4.005
"876","0.94",1,5.698,4.49
"877","0.96",1,5.768,4.84
"878","0.97",1,5.903,5.515
"879","0.98",1,5.907,5.535
"880","0.99",1,5.937,5.685
"881","0.37",1,5.093,1.465
"882","0.6",1,5.228,2.14
"883","0.75",1,5.298,2.49
"884","0.84",1,5.483,3.415
"885","0.9",1,5.642,4.21
"886","0.94",1,5.729,4.645
"887","0.96",1,5.814,5.07
"888","0.97",1,5.901,5.505
"889","0.98",1,5.936,5.68
"890","0.99",1,5.96,5.8
"891","0.37",1,5.071,1.355
"892","0.6",1,5.2,2
"893","0.75",1,5.329,2.645
"894","0.84",1,5.517,3.585
"895","0.9",1,5.621,4.105
"896","0.94",1,5.746,4.73
"897","0.96",1,5.785,4.925
"898","0.97",1,5.894,5.47
"899","0.98",1,5.921,5.605
"900","0.99",1,5.965,5.825
"901","0.37",1,5.087,1.435
"902","0.6",1,5.195,1.975
"903","0.75",1,5.369,2.845
"904","0.84",1,5.531,3.655
"905","0.9",1,5.61,4.05
"906","0.94",1,5.73,4.65
"907","0.96",1,5.777,4.885
"908","0.97",1,5.91,5.55
"909","0.98",1,5.925,5.625
"910","0.99",1,5.941,5.705
"911","0.37",1,5.08,1.4
"912","0.6",1,5.169,1.845
"913","0.75",1,5.337,2.685
"914","0.84",1,5.489,3.445
"915","0.9",1,5.648,4.24
"916","0.94",1,5.719,4.595
"917","0.96",1,5.82,5.1
"918","0.97",1,5.877,5.385
"919","0.98",1,5.917,5.585
"920","0.99",1,5.961,5.805
"921","0.37",0,5.084,1.42
"922","0.6",1,5.19,1.95
"923","0.75",1,5.331,2.655
"924","0.84",1,5.483,3.415
"925","0.9",1,5.602,4.01
"926","0.94",1,5.761,4.805
"927","0.96",1,5.827,5.135
"928","0.97",1,5.882,5.41
"929","0.98",1,5.946,5.73
"930","0.99",1,5.956,5.78
"931","0.37",1,5.094,1.47
"932","0.6",1,5.181,1.905
"933","0.75",1,5.329,2.645
"934","0.84",1,5.507,3.535
"935","0.9",1,5.63,4.15
"936","0.94",1,5.748,4.74
"937","0.96",1,5.814,5.07
"938","0.97",1,5.905,5.525
"939","0.98",1,5.93,5.65
"940","0.99",1,5.945,5.725
"941","0.37",0,5.1,1.5
"942","0.6",1,5.191,1.955
"943","0.75",1,5.35,2.75
"944","0.84",1,5.509,3.545
"945","0.9",1,5.652,4.26
"946","0.94",1,5.712,4.56
"947","0.96",1,5.76,4.8
"948","0.97",1,5.859,5.295
"949","0.98",1,5.905,5.525
"950","0.99",1,5.96,5.8
"951","0.37",0,5.09,1.45
"952","0.6",1,5.189,1.945
"953","0.75",1,5.378,2.89
"954","0.84",1,5.524,3.62
"955","0.9",1,5.611,4.055
"956","0.94",1,5.743,4.715
"957","0.96",1,5.845,5.225
"958","0.97",1,5.886,5.43
"959","0.98",1,5.912,5.56
"960","0.99",1,5.96,5.8
"961","0.37",0,5.078,1.39
"962","0.6",1,5.241,2.205
"963","0.75",1,5.351,2.755
"964","0.84",1,5.517,3.585
"965","0.9",1,5.636,4.18
"966","0.94",1,5.764,4.82
"967","0.96",1,5.834,5.17
"968","0.97",1,5.878,5.39
"969","0.98",1,5.897,5.485
"970","0.99",1,5.929,5.645
"971","0.37",0,5.095,1.475
"972","0.6",1,5.227,2.135
"973","0.75",1,5.323,2.615
"974","0.84",1,5.455,3.275
"975","0.9",1,5.603,4.015
"976","0.94",1,5.708,4.54
"977","0.96",1,5.82,5.1
"978","0.97",1,5.907,5.535
"979","0.98",1,5.914,5.57
"980","0.99",1,5.941,5.705
"981","0.37",1,5.109,1.545
"982","0.6",1,5.204,2.02
"983","0.75",1,5.327,2.635
"984","0.84",1,5.494,3.47
"985","0.9",1,5.598,3.99
"986","0.94",1,5.714,4.57
"987","0.96",1,5.847,5.235
"988","0.97",1,5.888,5.44
"989","0.98",1,5.898,5.49
"990","0.99",1,5.966,5.83
"991","0.37",0,5.074,1.37
"992","0.6",1,5.22,2.1
"993","0.75",1,5.378,2.89
"994","0.84",1,5.492,3.46
"995","0.9",1,5.626,4.13
"996","0.94",1,5.794,4.97
"997","0.96",1,5.812,5.06
"998","0.97",1,5.856,5.28
"999","0.98",1,5.94,5.7
"1000","0.99",1,5.946,5.73
